booking_code,service_name,status,is_cancelled,shoot_date,net_amount_ngn,labour_ngn,trusted_min_labour_ngn,crew_rows,work_days,margin_ngn,loss,genuine_loss,artefact_loss,no_timesheets
BK-01839,Corporate Documentary,Invoiced,False,2023-12-01,11506000.0,1554000.0,1209500.0,9,3.0,9952000.0,False,False,False,False
BK-01840,Music Video,Completed,False,2023-12-01,4651228.66,768500.0,684000.0,4,1.0,3882728.66,False,False,False,False
BK-01841,Wedding Film,Completed,False,2023-12-02,10117000.0,1031500.0,1031500.0,9,3.0,9085500.0,False,False,False,False
BK-01842,Wedding Film,Completed,False,2023-12-02,6531000.0,415000.0,415000.0,2,1.0,6116000.0,False,False,False,False
BK-01843,Wedding Film,Completed,False,2023-12-02,13388706.22,3012500.0,1955000.0,19,5.0,10376206.22,False,False,False,False
BK-01844,Music Video,Completed,False,2023-12-03,10910000.0,2036500.0,1811500.0,12,1.0,8873500.0,False,False,False,False
BK-01845,Event Coverage,Completed,False,2023-12-03,2036554.92,825000.0,419000.0,5,1.0,1211554.92,False,False,False,False
BK-01846,Photoshoot,Completed,False,2023-12-03,784000.0,807500.0,584000.0,4,1.0,-23500.0,True,False,True,False
BK-01847,Short Film,Invoiced,False,2023-12-03,22187000.0,437500.0,437500.0,2,1.0,21749500.0,False,False,False,False
BK-01848,Wedding Film,Postponed,False,2023-12-04,3165000.0,225000.0,225000.0,2,1.0,2940000.0,False,False,False,False
BK-01849,Photoshoot,Completed,False,2023-12-04,2603371.06,145000.0,145000.0,2,1.0,2458371.06,False,False,False,False
BK-01850,Corporate Documentary,Completed,False,2023-12-04,4879800.0,1183000.0,900000.0,8,1.0,3696800.0,False,False,False,False
BK-01851,Studio Rental,In Production,False,2023-12-04,300000.0,697500.0,654000.0,5,1.0,-397500.0,True,True,False,False
BK-01852,Wedding Film,Completed,False,2023-12-04,3143000.0,1326000.0,1326000.0,6,1.0,1817000.0,False,False,False,False
BK-01853,Event Coverage,In Production,False,2023-12-04,2062450.0,1008000.0,937500.0,6,2.0,1054450.0,False,False,False,False
BK-01854,Event Coverage,Completed,False,2023-12-05,3799000.0,1366000.0,988000.0,8,1.0,2433000.0,False,False,False,False
BK-01855,Wedding Film,Postponed,False,2023-12-05,6050000.0,878000.0,878000.0,3,1.0,5172000.0,False,False,False,False
BK-01856,Photoshoot,Completed,False,2023-12-05,6124000.0,2486000.0,2364500.0,12,3.0,3638000.0,False,False,False,False
BK-01857,Wedding Film,Postponed,False,2023-12-05,4775891.93,785000.0,392000.0,8,1.0,3990891.9299999997,False,False,False,False
BK-01858,Event Coverage,Completed,False,2023-12-05,8383305.6,3596500.0,2595500.0,25,5.0,4786805.6,False,False,False,False
BK-01860,Studio Rental,Completed,False,2023-12-06,286360.8,726500.0,395500.0,6,1.0,-440139.2,True,True,False,False
BK-01861,Photoshoot,In Production,False,2023-12-06,1189000.0,1573500.0,1573500.0,10,2.0,-384500.0,True,True,False,False
BK-01862,Corporate Documentary,Postponed,False,2023-12-06,7841000.0,1209000.0,950500.0,8,1.0,6632000.0,False,False,False,False
BK-01863,Studio Rental,Postponed,False,2023-12-07,662000.0,164500.0,77500.0,3,1.0,497500.0,False,False,False,False
BK-01864,Studio Rental,Completed,False,2023-12-07,679281.2,569500.0,346500.0,5,1.0,109781.19999999995,False,False,False,False
BK-01865,Unknown,In Production,False,2023-12-07,3170000.0,1138000.0,921000.0,8,1.0,2032000.0,False,False,False,False
BK-01866,Music Video,Completed,False,2023-12-07,7954000.0,331000.0,280000.0,3,1.0,7623000.0,False,False,False,False
BK-01867,Studio Rental,Completed,False,2023-12-08,1241000.0,1118000.0,1118000.0,6,1.0,123000.0,False,False,False,False
BK-01868,Wedding Film,Completed,False,2023-12-08,2080000.0,1145000.0,960000.0,4,1.0,935000.0,False,False,False,False
BK-01869,Event Coverage,Completed,False,2023-12-08,4434000.0,1441000.0,1441000.0,10,2.0,2993000.0,False,False,False,False
BK-01870,Studio Rental,Completed,False,2023-12-08,1641000.0,2127000.0,1849500.0,12,3.0,-486000.0,True,True,False,False
BK-01871,Event Coverage,Completed,False,2023-12-10,1408000.0,399000.0,263000.0,4,1.0,1009000.0,False,False,False,False
BK-01872,Music Video,Completed,False,2023-12-10,3360150.0,1311500.0,1248000.0,5,1.0,2048650.0,False,False,False,False
BK-01873,Commercial / TVC,Completed,False,2023-12-10,33201000.0,1691000.0,1341500.0,8,1.0,31510000.0,False,False,False,False
BK-01874,Wedding Film,In Production,False,2023-12-10,11241000.0,2954000.0,2817500.0,20,4.0,8287000.0,False,False,False,False
BK-01875,Photoshoot,Completed,False,2023-12-11,699304.07,412000.0,412000.0,3,1.0,287304.06999999995,False,False,False,False
BK-01876,Studio Rental,Completed,False,2023-12-11,523800.0,2378500.0,2114500.0,16,2.0,-1854700.0,True,True,False,False
BK-01877,Commercial / TVC,Completed,False,2023-12-12,53189550.0,612000.0,612000.0,4,2.0,52577550.0,False,False,False,False
BK-01878,Studio Rental,Completed,False,2023-12-12,667845.0,884500.0,728000.0,6,1.0,-216655.0,True,True,False,False
BK-01879,Event Coverage,Completed,False,2023-12-12,6856000.0,3109000.0,2673500.0,16,4.0,3747000.0,False,False,False,False
BK-01881,Event Coverage,In Production,False,2023-12-13,3112000.0,572000.0,572000.0,5,1.0,2540000.0,False,False,False,False
BK-01882,Music Video,Postponed,False,2023-12-13,19346000.0,1151500.0,1049000.0,5,1.0,18194500.0,False,False,False,False
BK-01883,Studio Rental,Completed,False,2023-12-13,1397000.0,1282500.0,1142500.0,8,1.0,114500.0,False,False,False,False
BK-01884,Event Coverage,Postponed,False,2023-12-13,3047000.0,815000.0,557000.0,5,1.0,2232000.0,False,False,False,False
BK-01885,Photoshoot,In Production,False,2023-12-14,2560000.0,869000.0,869000.0,5,1.0,1691000.0,False,False,False,False
BK-01886,Corporate Documentary,Completed,False,2023-12-14,12586000.0,565000.0,322000.0,3,1.0,12021000.0,False,False,False,False
BK-01887,Photoshoot,Completed,False,2023-12-14,3312000.0,2155000.0,1547500.0,12,2.0,1157000.0,False,False,False,False
BK-01888,Event Coverage,Completed,False,2023-12-14,4085912.93,1765000.0,1607000.0,8,2.0,2320912.93,False,False,False,False
BK-01889,Photoshoot,Invoiced,False,2023-12-14,2445000.0,877500.0,818000.0,4,1.0,1567500.0,False,False,False,False
BK-01890,Corporate Documentary,Completed,False,2023-12-15,29038000.0,2395500.0,1561500.0,20,5.0,26642500.0,False,False,False,False
BK-01891,Short Film,Completed,False,2023-12-15,21168000.0,4704500.0,3324500.0,24,2.0,16463500.0,False,False,False,False
BK-01892,Wedding Film,Completed,False,2023-12-16,4160000.0,836500.0,294000.0,5,1.0,3323500.0,False,False,False,False
BK-01893,Unknown,In Production,False,2023-12-16,1399000.0,1716000.0,839500.0,12,3.0,-317000.0,True,False,True,False
BK-01894,Studio Rental,Unknown,False,2023-12-16,789000.0,1726000.0,1280000.0,8,2.0,-937000.0,True,True,False,False
BK-01895,Wedding Film,Completed,False,2023-12-16,6560000.0,2045500.0,986500.0,12,1.0,4514500.0,False,False,False,False
BK-01896,Event Coverage,Completed,False,2023-12-16,1781000.0,699000.0,489000.0,5,1.0,1082000.0,False,False,False,False
BK-01897,Short Film,Completed,False,2023-12-16,4727000.0,721000.0,486500.0,3,1.0,4006000.0,False,False,False,False
BK-01898,Photoshoot,Completed,False,2023-12-17,2222000.0,1714500.0,1435000.0,10,2.0,507500.0,False,False,False,False
BK-01899,Event Coverage,In Production,False,2023-12-17,4352097.6,1127000.0,859000.0,6,1.0,3225097.5999999996,False,False,False,False
BK-01901,Event Coverage,Completed,False,2023-12-17,2450050.0,1781000.0,1781000.0,7,2.0,669050.0,False,False,False,False
BK-01902,Wedding Film,Completed,False,2023-12-18,7574376.8,878000.0,812000.0,8,2.0,6696376.8,False,False,False,False
BK-01903,Wedding Film,Completed,False,2023-12-18,3189000.0,710000.0,598000.0,5,1.0,2479000.0,False,False,False,False
BK-01904,Photoshoot,In Production,False,2023-12-19,2741771.21,663000.0,663000.0,5,1.0,2078771.21,False,False,False,False
BK-01905,Music Video,Completed,False,2023-12-19,11480000.0,569500.0,369500.0,5,1.0,10910500.0,False,False,False,False
BK-01906,Commercial / TVC,Invoiced,False,2023-12-20,25376000.0,615000.0,615000.0,4,1.0,24761000.0,False,False,False,False
BK-01907,Photoshoot,In Production,False,2023-12-20,1750820.63,2310500.0,2274500.0,12,1.0,-559679.3700000001,True,True,False,False
BK-01908,Photoshoot,Invoiced,False,2023-12-21,2905000.0,1114500.0,1114500.0,8,1.0,1790500.0,False,False,False,False
BK-01909,Short Film,Completed,False,2023-12-21,17298000.0,1386000.0,1353000.0,8,1.0,15912000.0,False,False,False,False
BK-01910,Short Film,Completed,False,2023-12-21,18292000.0,1532000.0,1532000.0,7,2.0,16760000.0,False,False,False,False
BK-01911,Event Coverage,Postponed,False,2023-12-22,5359000.0,786500.0,460000.0,9,3.0,4572500.0,False,False,False,False
BK-01913,Wedding Film,Completed,False,2023-12-23,5827000.0,620500.0,247000.0,4,1.0,5206500.0,False,False,False,False
BK-01914,Wedding Film,In Production,False,2023-12-23,6986000.0,1843000.0,1760500.0,12,2.0,5143000.0,False,False,False,False
BK-01915,Photoshoot,Unknown,False,2023-12-23,1652388.1,323500.0,0.0,3,1.0,1328888.1,False,False,False,False
BK-01916,Studio Rental,Postponed,False,2023-12-23,1257300.0,3050000.0,2870500.0,16,2.0,-1792700.0,True,True,False,False
BK-01917,Event Coverage,Invoiced,False,2023-12-23,2196000.0,253000.0,253000.0,2,1.0,1943000.0,False,False,False,False
BK-01918,Wedding Film,Unknown,False,2023-12-23,9829000.0,1054500.0,538000.0,5,2.0,8774500.0,False,False,False,False
BK-01919,Unknown,In Production,False,2023-12-23,3176000.0,793500.0,315000.0,4,1.0,2382500.0,False,False,False,False
BK-01920,Unknown,Completed,False,2023-12-23,14930000.0,734000.0,734000.0,5,1.0,14196000.0,False,False,False,False
BK-01921,Music Video,Completed,False,2023-12-23,14524000.0,1563500.0,1563500.0,10,2.0,12960500.0,False,False,False,False
BK-01922,Music Video,Completed,False,2023-12-24,9961000.0,936500.0,876500.0,8,2.0,9024500.0,False,False,False,False
BK-01924,Event Coverage,Invoiced,False,2023-12-24,1905700.0,476000.0,285500.0,3,1.0,1429700.0,False,False,False,False
BK-01925,Unknown,Completed,False,2023-12-24,1450000.0,248000.0,248000.0,2,1.0,1202000.0,False,False,False,False
BK-01926,Studio Rental,In Production,False,2023-12-24,268000.0,1276000.0,1148000.0,8,2.0,-1008000.0,True,True,False,False
BK-01927,Photoshoot,Completed,False,2023-12-24,1660000.0,794500.0,489500.0,6,1.0,865500.0,False,False,False,False
BK-01928,Event Coverage,In Production,False,2023-12-25,2674000.0,813500.0,783000.0,8,1.0,1860500.0,False,False,False,False
BK-01929,Event Coverage,Completed,False,2023-12-25,1127000.0,223000.0,162000.0,3,1.0,904000.0,False,False,False,False
BK-01930,Event Coverage,Completed,False,2023-12-25,3829000.0,636000.0,242000.0,6,2.0,3193000.0,False,False,False,False
BK-01931,Photoshoot,Completed,False,2023-12-25,1949000.0,1590000.0,1504500.0,12,1.0,359000.0,False,False,False,False
BK-01933,Music Video,Completed,False,2023-12-26,21987189.7,4321500.0,4321500.0,15,3.0,17665689.7,False,False,False,False
BK-01935,Studio Rental,Completed,False,2023-12-26,1240000.0,3358000.0,2352500.0,23,4.0,-2118000.0,True,True,False,False
BK-01936,Studio Rental,Invoiced,False,2023-12-26,1834236.38,700000.0,608000.0,8,2.0,1134236.38,False,False,False,False
BK-01937,Wedding Film,Completed,False,2023-12-26,5893200.0,217000.0,217000.0,2,1.0,5676200.0,False,False,False,False
BK-01939,Photoshoot,Completed,False,2023-12-27,922450.0,202000.0,189500.0,2,1.0,720450.0,False,False,False,False
BK-01940,Photoshoot,In Production,False,2023-12-27,3707000.0,306000.0,306000.0,3,2.0,3401000.0,False,False,False,False
BK-01941,Music Video,Completed,False,2023-12-27,7449000.0,3006500.0,2036500.0,18,3.0,4442500.0,False,False,False,False
BK-01942,Music Video,Completed,False,2023-12-28,12052000.0,615000.0,615000.0,2,1.0,11437000.0,False,False,False,False
BK-01943,Wedding Film,Unknown,False,2023-12-29,5535000.0,396000.0,339000.0,2,1.0,5139000.0,False,False,False,False
BK-01944,Wedding Film,Invoiced,False,2023-12-29,2087000.0,773000.0,549500.0,4,1.0,1314000.0,False,False,False,False
BK-01945,Wedding Film,Completed,False,2023-12-29,4994880.8,941500.0,625000.0,8,1.0,4053380.8,False,False,False,False
BK-01946,Music Video,Completed,False,2023-12-29,7239946.56,874500.0,351000.0,4,1.0,6365446.56,False,False,False,False
BK-01947,Music Video,Completed,False,2023-12-29,13834000.0,766000.0,303500.0,3,1.0,13068000.0,False,False,False,False
BK-01948,Photoshoot,Completed,False,2023-12-29,938598.48,522000.0,522000.0,3,1.0,416598.48,False,False,False,False
BK-01949,Unknown,Completed,False,2023-12-30,61914000.0,707500.0,445000.0,4,2.0,61206500.0,False,False,False,False
BK-01950,Event Coverage,Completed,False,2023-12-30,3470000.0,1665500.0,1665500.0,6,1.0,1804500.0,False,False,False,False
BK-01951,Corporate Documentary,Completed,False,2023-12-30,6991364.7,720000.0,720000.0,4,1.0,6271364.7,False,False,False,False
BK-01953,Music Video,Completed,False,2023-12-31,18724000.0,304000.0,304000.0,2,1.0,18420000.0,False,False,False,False
BK-01954,Corporate Documentary,Completed,False,2023-12-31,14869000.0,1365500.0,1365500.0,8,2.0,13503500.0,False,False,False,False
BK-01955,Photoshoot,Completed,False,2023-12-31,3646000.0,1405500.0,1337000.0,8,2.0,2240500.0,False,False,False,False
BK-01956,Photoshoot,Completed,False,2023-12-31,1588000.0,844500.0,844500.0,4,2.0,743500.0,False,False,False,False
BK-01957,Studio Rental,Completed,False,2023-12-31,1392000.0,2440500.0,2360500.0,12,1.0,-1048500.0,True,True,False,False
BK-01958,Wedding Film,Completed,False,2023-12-31,7373000.0,337500.0,337500.0,2,1.0,7035500.0,False,False,False,False
BK-01959,Photoshoot,Completed,False,2024-01-01,2639000.0,548500.0,548500.0,3,1.0,2090500.0,False,False,False,False
BK-01960,Music Video,In Production,False,2024-01-01,15195450.0,634000.0,554000.0,3,1.0,14561450.0,False,False,False,False
BK-01961,Wedding Film,Completed,False,2024-01-01,5190000.0,1710500.0,1633000.0,10,2.0,3479500.0,False,False,False,False
BK-01962,Commercial / TVC,Completed,False,2024-01-06,9112000.0,355500.0,355500.0,2,1.0,8756500.0,False,False,False,False
BK-01963,Photoshoot,Invoiced,False,2024-01-10,2451000.0,590500.0,503500.0,4,1.0,1860500.0,False,False,False,False
BK-01965,Corporate Documentary,Completed,False,2024-01-12,7818720.0,435000.0,411000.0,4,1.0,7383720.0,False,False,False,False
BK-01966,Studio Rental,Invoiced,False,2024-01-12,1466010.0,4792000.0,4545000.0,36,3.0,-3325990.0,True,True,False,False
BK-01967,Studio Rental,Completed,False,2024-01-13,1597000.0,1256000.0,1256000.0,4,2.0,341000.0,False,False,False,False
BK-01968,Corporate Documentary,Completed,False,2024-01-15,15169000.0,1882000.0,1882000.0,12,1.0,13287000.0,False,False,False,False
BK-01969,Event Coverage,Completed,False,2024-01-16,3323022.01,332500.0,332500.0,2,1.0,2990522.01,False,False,False,False
BK-01970,Commercial / TVC,Completed,False,2024-01-16,25004918.08,328500.0,328500.0,3,1.0,24676418.08,False,False,False,False
BK-01971,Photoshoot,Completed,False,2024-01-18,3277000.0,390000.0,365500.0,3,1.0,2887000.0,False,False,False,False
BK-01972,Corporate Documentary,Postponed,False,2024-01-19,11707000.0,953000.0,953000.0,4,1.0,10754000.0,False,False,False,False
BK-01973,Photoshoot,In Production,False,2024-01-19,637000.0,1209000.0,1209000.0,5,1.0,-572000.0,True,True,False,False
BK-01974,Studio Rental,Invoiced,False,2024-01-21,799200.0,303500.0,303500.0,3,1.0,495700.0,False,False,False,False
BK-01975,Corporate Documentary,Completed,False,2024-01-27,12369000.0,545000.0,531500.0,5,1.0,11824000.0,False,False,False,False
BK-01976,Event Coverage,Completed,False,2024-01-28,1156000.0,461000.0,461000.0,4,2.0,695000.0,False,False,False,False
BK-01977,Commercial / TVC,In Production,False,2024-01-28,8900676.3,503000.0,503000.0,2,1.0,8397676.3,False,False,False,False
BK-01978,Wedding Film,Completed,False,2024-01-28,2360000.0,550000.0,520500.0,5,1.0,1810000.0,False,False,False,False
BK-01979,Music Video,Completed,False,2024-01-28,9538209.75,426000.0,426000.0,3,1.0,9112209.75,False,False,False,False
BK-01980,Event Coverage,Postponed,False,2024-01-31,942000.0,934500.0,934500.0,4,1.0,7500.0,False,False,False,False
BK-01981,Wedding Film,Completed,False,2024-01-31,5669600.0,1088500.0,1088500.0,6,2.0,4581100.0,False,False,False,False
BK-01982,Short Film,In Production,False,2024-01-31,16391000.0,993500.0,993500.0,3,1.0,15397500.0,False,False,False,False
BK-01984,Event Coverage,Completed,False,2024-02-02,4326000.0,389000.0,389000.0,3,1.0,3937000.0,False,False,False,False
BK-01985,Commercial / TVC,In Production,False,2024-02-02,24930000.0,2079500.0,1865000.0,16,2.0,22850500.0,False,False,False,False
BK-01986,Music Video,Completed,False,2024-02-02,18398000.0,612500.0,372000.0,4,1.0,17785500.0,False,False,False,False
BK-01987,Unknown,Completed,False,2024-02-04,2662200.0,557000.0,417000.0,3,1.0,2105200.0,False,False,False,False
BK-01988,Commercial / TVC,Completed,False,2024-02-06,17698000.0,429000.0,135000.0,4,1.0,17269000.0,False,False,False,False
BK-01989,Commercial / TVC,Completed,False,2024-02-06,47457000.0,1421500.0,1127500.0,6,1.0,46035500.0,False,False,False,False
BK-01990,Corporate Documentary,Completed,False,2024-02-06,10490000.0,1347000.0,1177500.0,9,3.0,9143000.0,False,False,False,False
BK-01991,Photoshoot,Completed,False,2024-02-08,1605500.0,1684500.0,1599500.0,11,1.0,-79000.0,True,False,True,False
BK-01992,Commercial / TVC,Completed,False,2024-02-09,27737000.0,1949000.0,1949000.0,11,1.0,25788000.0,False,False,False,False
BK-01993,Studio Rental,Completed,False,2024-02-09,961000.0,628000.0,628000.0,5,1.0,333000.0,False,False,False,False
BK-01994,Short Film,Completed,False,2024-02-10,19839800.0,808000.0,808000.0,4,2.0,19031800.0,False,False,False,False
BK-01995,Event Coverage,Completed,False,2024-02-10,3745000.0,441500.0,441500.0,3,1.0,3303500.0,False,False,False,False
BK-01996,Wedding Film,Postponed,False,2024-02-10,3284000.0,1199500.0,1199500.0,4,1.0,2084500.0,False,False,False,False
BK-01997,Studio Rental,Postponed,False,2024-02-12,430000.0,1691500.0,1538500.0,8,1.0,-1261500.0,True,True,False,False
BK-01998,Event Coverage,Completed,False,2024-02-12,6742000.0,2361000.0,2208000.0,15,3.0,4381000.0,False,False,False,False
BK-01999,Studio Rental,Completed,False,2024-02-13,1616000.0,803000.0,714500.0,4,1.0,813000.0,False,False,False,False
BK-02000,Photoshoot,Completed,False,2024-02-14,1030000.0,1717000.0,1630000.0,8,2.0,-687000.0,True,True,False,False
BK-02001,Event Coverage,Postponed,False,2024-02-14,4683851.2,715000.0,578500.0,5,1.0,3968851.2,False,False,False,False
BK-02002,Music Video,Completed,False,2024-02-14,8355000.0,985500.0,985500.0,2,1.0,7369500.0,False,False,False,False
BK-02003,Photoshoot,Completed,False,2024-02-15,3386000.0,1461000.0,1461000.0,8,1.0,1925000.0,False,False,False,False
BK-02004,Photoshoot,Completed,False,2024-02-15,6518000.0,1324000.0,1120000.0,12,4.0,5194000.0,False,False,False,False
BK-02005,Unknown,Postponed,False,2024-02-15,7502582.55,434000.0,374000.0,3,1.0,7068582.55,False,False,False,False
BK-02006,Commercial / TVC,Completed,False,2024-02-18,34030000.0,1404500.0,1404500.0,7,2.0,32625500.0,False,False,False,False
