session_id,session_start_utc,session_date_lagos,visitor_id,source,channel,medium,campaign,gclid,device,country,landing_page,page_views,duration_seconds,user_agent,is_new_visitor,converted,transaction_id,revenue_ngn,is_bot,is_spam
S000006654,2023-02-11T20:43:03Z,2023-02-11,u025085,tik tok,TikTok,social,showreel_push,Not applicable,Mobile,Nigeria,/,4,110,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006655,2023-02-11T18:34:52Z,2023-02-11,u088767,facebook,Facebook / Meta,social,brand_always_on,Not applicable,Mobile,Ghana,/weddings,2,93,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000006656,2023-02-11T20:15:47Z,2023-02-11,u059810,ig,Instagram,none,harmattan_drop,Not applicable,Mobile,Nigeria,/,2,95,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006657,2023-02-11T12:35:26Z,2023-02-11,u060519,tik tok,TikTok,paid,harmattan_drop,Not applicable,Mobile,Canada,/blog/5-tips-for-your-wedding-film,4,66,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006658,2023-02-11T10:40:17Z,2023-02-11,u020229,ig,Instagram,social,Not applicable,Not applicable,Tablet,United States,/shop/harmattan-drop,2,130,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006659,2023-02-11T05:52:59Z,2023-02-11,u015647,google,Google,social,retarget_q4,Not applicable,Mobile,Nigeria,/shop,40,0,Mozilla/5.0 (compatible; SEMrush spider),True,False,Not applicable,0.0,True,False
S000006660,2023-02-11T16:10:36Z,2023-02-11,u024101,email,Email,organic,retarget_q4,Not applicable,Mobile,Nigeria,/weddings,2,189,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006661,2023-02-11T12:41:54Z,2023-02-11,u030658,google,Google,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006662,2023-02-11T13:31:33Z,2023-02-11,u004605,email,Email,none,Not applicable,Not applicable,Mobile,Nigeria,/,1,29,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006663,2023-02-11T18:30:27Z,2023-02-11,u012016,referral,Referral / Other,email,Not applicable,Not applicable,Desktop,Nigeria,/shop,9,484,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006664,2023-02-11T16:00:23Z,2023-02-11,u031533,tiktok,TikTok,none,blackfriday24,Not applicable,Mobile,Nigeria,/rates,1,94,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006665,2023-02-11T12:08:01Z,2023-02-11,u065272,direct,Direct,paid,blackfriday24,Not applicable,Desktop,Nigeria,/booking,1,72,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000006666,2023-02-11T19:10:40Z,2023-02-11,u052653,ig,Instagram,none,Not applicable,Not applicable,Desktop,Nigeria,/contact,2,122,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000006667,2023-02-11T18:19:10Z,2023-02-11,u039898,google,Google,paid,retarget_q4,Not applicable,Desktop,Nigeria,/weddings,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006668,2023-02-11T10:41:07Z,2023-02-11,u018386,google.com,Google,none,Not applicable,Not applicable,Tablet,Nigeria,/shop,4,107,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006669,2023-02-11T15:56:21Z,2023-02-11,u028047,tiktok,TikTok,paid,harmattan_drop,Not applicable,Mobile,South Africa,/rates,2,87,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006670,2023-02-11T06:42:16Z,2023-02-11,u082694,direct,Direct,social,retarget_q4,Not applicable,Mobile,Nigeria,/,1,79,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006671,2023-02-11T19:11:17Z,2023-02-11,u086071,twitter,Referral / Other,referral,wedding_season_23,Not applicable,Mobile,United Kingdom,/contact,1,0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,False,Not applicable,0.0,True,False
S000006672,2023-02-11T19:28:03Z,2023-02-11,u008738,referral,Referral / Other,social,retarget_q4,Not applicable,Desktop,Nigeria,/booking,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006673,2023-02-11T13:55:52Z,2023-02-11,u083469,yt,YouTube,paid,lagos_nights_launch,Not applicable,Desktop,Nigeria,/shop,4,102,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006674,2023-02-11T07:20:45Z,2023-02-11,u030313,twitter,Referral / Other,paid,wedding_season_23,Not applicable,Desktop,United States,/,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006675,2023-02-11T17:27:37Z,2023-02-11,u081714,newsletter,Email,social,wedding_season_23,Not applicable,Tablet,Nigeria,/about,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006676,2023-02-11T13:26:12Z,2023-02-11,u058153,facebook,Facebook / Meta,none,brand_always_on,Not applicable,Mobile,Nigeria,/shop,9,825,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006677,2023-02-11T08:14:32Z,2023-02-11,u023895,direct,Direct,paid,retarget_q4,Not applicable,Desktop,Nigeria,/,4,140,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006678,2023-02-11T19:19:15Z,2023-02-11,u070006,direct,Direct,social,black_friday,Not applicable,Mobile,Nigeria,/weddings,2,68,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006679,2023-02-10T23:49:14Z,2023-02-11,u065517,google,Google,paid,lagos_nights_launch,Not applicable,Mobile,United Kingdom,/,2,81,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006680,2023-02-11T11:55:40Z,2023-02-11,u028869,yt,YouTube,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/rates,3,182,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006681,2023-02-11T07:47:40Z,2023-02-11,u074693,facebook,Facebook / Meta,paid,retarget_q4,Not applicable,Mobile,Nigeria,/portfolio,6,92,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006682,2023-02-11T14:29:27Z,2023-02-11,u003206,facebook,Facebook / Meta,social,Not applicable,Not applicable,Mobile,Nigeria,/shop,1,38,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006683,2023-02-11T16:33:57Z,2023-02-11,u068653,google.com,Google,organic,Not applicable,Not applicable,Tablet,Kenya,/,3,254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006684,2023-02-11T09:45:05Z,2023-02-11,u033912,meta,Facebook / Meta,social,lagos_nights_launch,Not applicable,Tablet,Nigeria,/about,4,129,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006685,2023-02-11T13:25:18Z,2023-02-11,u016381,meta,Facebook / Meta,organic,harmattan_drop,Not applicable,Mobile,Nigeria,/,3,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006686,2023-02-11T07:09:34Z,2023-02-11,u060210,fb,Facebook / Meta,none,Not applicable,Not applicable,Tablet,Nigeria,/,4,129,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006687,2023-02-11T17:44:13Z,2023-02-11,u000103,linkedin,Referral / Other,none,blackfriday24,Not applicable,Desktop,Nigeria,/about,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006688,2023-02-11T14:55:02Z,2023-02-11,u008668,linkedin,Referral / Other,paid,harmattan_drop,Not applicable,Mobile,United States,/blog/5-tips-for-your-wedding-film,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000006689,2023-02-11T16:33:15Z,2023-02-11,u083773,direct,Direct,paid,lagos_nights_launch,Not applicable,Mobile,Nigeria,/shop,40,0,python-requests/2.31.0,True,False,Not applicable,0.0,True,False
S000006690,2023-02-11T08:28:04Z,2023-02-11,u020133,(direct),Direct,email,retarget_q4,Not applicable,Desktop,Nigeria,/about,1,27,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006691,2023-02-11T18:33:17Z,2023-02-11,u012987,fb,Facebook / Meta,none,harmattan_drop,Not applicable,Desktop,Nigeria,/contact,2,83,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006692,2023-02-11T20:41:17Z,2023-02-11,u074168,instagram,Instagram,social,showreel_push,Not applicable,Mobile,Nigeria,/blog/5-tips-for-your-wedding-film,2,54,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000006693,2023-02-11T11:35:24Z,2023-02-11,u078712,direct,Direct,social,Not applicable,Not applicable,Desktop,Nigeria,/rates,1,63,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,True,Not applicable,118300.0,False,False
S000006694,2023-02-11T12:09:08Z,2023-02-11,u061364,referral,Referral / Other,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/blog/5-tips-for-your-wedding-film,1,17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006695,2023-02-11T06:01:51Z,2023-02-11,u020903,fb,Facebook / Meta,none,wedding_season_24,Not applicable,Tablet,Nigeria,/portfolio,2,156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006696,2023-02-11T13:00:08Z,2023-02-11,u021538,facebook,Facebook / Meta,social,wedding_season_24,Not applicable,Mobile,Nigeria,/portfolio,60,0,Mozilla/5.0 (compatible; SEMrush spider),True,False,Not applicable,0.0,True,False
S000006697,2023-02-11T14:41:39Z,2023-02-11,u003045,facebook,Facebook / Meta,paid,lagos_nights_launch,Not applicable,Tablet,Ghana,/,6,263,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006698,2023-02-11T19:44:26Z,2023-02-11,u006680,google,Google,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006699,2023-02-11T12:26:47Z,2023-02-11,u047533,tik tok,TikTok,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/portfolio,2,38,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006700,2023-02-11T06:23:19Z,2023-02-11,u002819,linkedin,Referral / Other,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/,6,370,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006701,2023-02-11T18:57:57Z,2023-02-11,u001715,direct,Direct,social,wedding_season_24,Not applicable,Mobile,Nigeria,/rates,1,46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006702,2023-02-11T07:45:10Z,2023-02-11,u020690,twitter,Referral / Other,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/contact,2,47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006703,2023-02-11T08:48:00Z,2023-02-11,u002729,twitter,Referral / Other,social,brand_always_on,Not applicable,Tablet,Nigeria,/portfolio,3,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006704,2023-02-11T16:30:03Z,2023-02-11,u025338,vimeo,Referral / Other,paid,retarget_q4,Not applicable,Mobile,United States,/,3,216,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006705,2023-02-11T16:18:01Z,2023-02-11,u032565,x.com,Referral / Other,referral,Not applicable,Not applicable,Mobile,Nigeria,/commercial,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006706,2023-02-11T17:21:32Z,2023-02-11,u050210,email,Email,none,retarget_q4,Not applicable,Tablet,Nigeria,/shop,1,63,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006707,2023-02-11T12:25:23Z,2023-02-11,u011852,tiktok,TikTok,referral,brand_always_on,Not applicable,Mobile,Ghana,/blog/5-tips-for-your-wedding-film,1,0,SemrushBot/7~bl,True,False,Not applicable,0.0,True,False
S000006708,2023-02-11T12:04:43Z,2023-02-11,u002172,(direct),Direct,email,showreel_push,Not applicable,Tablet,Kenya,/shop,4,367,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006709,2023-02-12T12:41:12Z,2023-02-12,u048724,fb,Facebook / Meta,organic,harmattan_drop,Not applicable,Desktop,Nigeria,/about,1,87,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000006710,2023-02-12T19:57:39Z,2023-02-12,u063628,facebook,Facebook / Meta,social,Not applicable,Not applicable,Mobile,Nigeria,/commercial,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000006711,2023-02-12T15:42:41Z,2023-02-12,u047249,newsletter,Email,referral,harmattan_drop,Not applicable,Tablet,Nigeria,/booking,1,30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000006712,2023-02-12T20:20:32Z,2023-02-12,u006258,youtube,YouTube,organic,Not applicable,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,4,212,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006713,2023-02-12T13:05:33Z,2023-02-12,u064783,twitter,Referral / Other,paid,retarget_q4,Not applicable,Mobile,Nigeria,/commercial,3,281,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006714,2023-02-12T16:11:31Z,2023-02-12,u074212,fb,Facebook / Meta,paid,retarget_q4,Not applicable,Desktop,Kenya,/shop,2,84,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000006715,2023-02-12T18:50:38Z,2023-02-12,u086298,linkedin,Referral / Other,paid,lagos_nights_launch,Not applicable,Desktop,Nigeria,/commercial,2,70,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006716,2023-02-12T14:35:23Z,2023-02-12,u059311,email,Email,none,brand_always_on,Not applicable,Tablet,Nigeria,/shop/harmattan-drop,4,264,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006717,2023-02-12T10:32:44Z,2023-02-12,u061812,vimeo,Referral / Other,paid,Not applicable,Not applicable,Mobile,United States,/shop/harmattan-drop,9,223,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006718,2023-02-12T17:40:07Z,2023-02-12,u072239,ig,Instagram,paid,brand_always_on,Not applicable,Tablet,Nigeria,/rates,2,172,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006719,2023-02-12T07:12:41Z,2023-02-12,u018703,facebook,Facebook / Meta,none,blackfriday24,Not applicable,Desktop,Nigeria,/weddings,3,130,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000006720,2023-02-12T06:29:17Z,2023-02-12,u042489,x.com,Referral / Other,paid,retarget_q4,Not applicable,Tablet,Nigeria,/portfolio,2,36,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006721,2023-02-12T14:27:05Z,2023-02-12,u044108,instagram,Instagram,paid,Not applicable,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006722,2023-02-12T22:41:54Z,2023-02-12,u082004,facebook,Facebook / Meta,social,brand_always_on,Not applicable,Desktop,South Africa,/portfolio,2,124,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006723,2023-02-12T14:20:50Z,2023-02-12,u025466,twitter,Referral / Other,referral,Not applicable,Not applicable,Mobile,Nigeria,/portfolio,1,0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,False,Not applicable,0.0,True,False
S000006724,2023-02-12T18:22:12Z,2023-02-12,u066710,email,Email,paid,Not applicable,Not applicable,Tablet,Ghana,/commercial,4,278,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000006725,2023-02-12T21:36:50Z,2023-02-12,u038145,yt,YouTube,paid,brand_always_on,Not applicable,Desktop,Kenya,/portfolio,40,0,Mozilla/5.0 (compatible; SEMrush spider),True,False,Not applicable,0.0,True,False
S000006726,2023-02-12T15:30:29Z,2023-02-12,u029018,instagram,Instagram,referral,retarget_q4,Not applicable,Mobile,United Kingdom,/shop,3,97,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006727,2023-02-12T21:09:39Z,2023-02-12,u012330,tiktok,TikTok,paid,harmattan_drop,Not applicable,Desktop,Nigeria,/about,2,120,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006728,2023-02-12T20:12:17Z,2023-02-12,u050048,twitter,Referral / Other,none,showreel_push,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006729,2023-02-12T11:53:12Z,2023-02-12,u074307,ig,Instagram,email,Not applicable,Not applicable,Desktop,Nigeria,/,2,44,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000006730,2023-02-12T14:54:53Z,2023-02-12,u026372,vimeo,Referral / Other,paid,harmattan_drop,Not applicable,Tablet,Nigeria,/booking,6,284,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000006731,2023-02-12T13:12:08Z,2023-02-12,u059970,twitter,Referral / Other,social,wedding_season_24,Not applicable,Tablet,Ghana,/blog/5-tips-for-your-wedding-film,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006732,2023-02-12T20:31:49Z,2023-02-12,u076739,google,Google,email,wedding_season_24,Not applicable,Mobile,Nigeria,/portfolio,2,146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000006733,2023-02-12T19:32:39Z,2023-02-12,u025265,direct,Direct,paid,wedding_season_24,Not applicable,Desktop,Nigeria,/portfolio,1,82,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000006734,2023-02-12T08:28:48Z,2023-02-12,u066397,instagram,Instagram,none,harmattan_drop,Not applicable,Mobile,United Kingdom,/about,3,268,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006735,2023-02-12T20:46:11Z,2023-02-12,u029762,google,Google,paid,brand_always_on,Not applicable,Mobile,Nigeria,/,4,294,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000006736,2023-02-12T12:24:35Z,2023-02-12,u063396,youtube,YouTube,social,Not applicable,Not applicable,Desktop,United Kingdom,/shop,1,73,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
