timesheet_id,booking_id,crew_id,work_date,hours_worked,role_on_job,day_rate_charged_ngn,overtime,approved_by,dq_flags
1700,BK-01266,CR-00097,2023-05-28,9.0,Editor,162000.0,False,Ngozi Okafor,No issues
1701,BK-01266,CR-00097,2023-05-29,9.0,Editor,108000.0,False,Unknown,role_filled_from_crew_roster
1702,BK-01266,CR-00029,2023-05-25,8.0,Director of Photography,269000.0,False,Ngozi Okafor,No issues
1703,BK-01266,CR-00029,2023-05-26,8.0,Director of Photography,269000.0,False,Ops Manager,No issues
1704,BK-01266,CR-00029,2023-05-27,12.0,Director of Photography,269000.0,False,Ops Manager,No issues
1705,BK-01266,CR-00029,2023-05-28,12.0,Director of Photography,269000.0,False,Ngozi Okafor,No issues
1706,BK-01266,CR-00029,2023-05-29,9.0,Director of Photography,134500.0,False,Tunde Adeyemi,No issues
1707,BK-01266,CR-00132,2023-05-25,12.0,Director of Photography,220000.0,False,Tunde Adeyemi,No issues
1708,BK-01266,CR-00132,2023-05-26,6.0,Director of Photography,110000.0,False,Tunde Adeyemi,No issues
1709,BK-01266,CR-00132,2023-05-27,12.0,Director of Photography,220000.0,False,Unknown,role_filled_from_crew_roster
1710,BK-01266,CR-00132,2023-05-28,9.0,Director of Photography,220000.0,False,Ops Manager,No issues
1711,BK-01266,CR-00132,2023-05-29,8.0,Director of Photography,Unknown,False,Ops Manager,day_rate_missing
1712,BK-01266,CR-00075,2023-05-25,9.0,Grip,121500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1713,BK-01266,CR-00075,2023-05-26,9.0,Grip,121500.0,False,Ngozi Okafor,No issues
1714,BK-01266,CR-00075,2023-05-27,8.0,Grip,121500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1715,BK-01266,CR-00075,2023-05-28,8.0,Grip,Unknown,False,Ngozi Okafor,day_rate_missing
1716,BK-01266,CR-00075,2023-05-29,10.0,Grip,81000.0,False,Tunde Adeyemi,No issues
1717,BK-01267,CR-00072,2023-05-25,8.0,Sound Recordist,120000.0,False,Ngozi Okafor,No issues
1718,BK-01267,CR-00041,2023-05-25,8.0,Colorist,273000.0,False,Tunde Adeyemi,No issues
1719,BK-01267,CR-00069,2023-05-25,12.0,Gaffer,Unknown,False,Ngozi Okafor,day_rate_missing
1720,BK-01267,CR-00036,2023-05-25,9.0,Sound Recordist,Unknown,False,Tunde Adeyemi,day_rate_missing
1721,BK-01267,CR-00074,2023-05-25,Unknown,Camera Operator,87000.0,True,Tunde Adeyemi,hours_missing
1722,BK-01267,CR-00022,2023-05-25,10.0,Sound Recordist,123000.0,False,Ngozi Okafor,No issues
1723,BK-01268,CR-00068,2023-05-25,10.0,Drone Operator,210000.0,False,Unknown,No issues
1724,BK-01268,CR-00068,2023-05-26,14.0,Drone Operator,210000.0,True,Tunde Adeyemi,hours_above_12h_cap
1725,BK-01268,CR-00115,2023-05-25,12.0,Editor,176000.0,False,Tunde Adeyemi,No issues
1726,BK-01268,CR-00115,2023-05-26,8.0,Editor,176000.0,False,Ngozi Okafor,No issues
1728,BK-01268,CR-00066,2023-05-26,9.0,Camera Operator,77000.0,False,Unknown,No issues
1729,BK-01268,CR-00104,2023-05-25,9.0,Art Director,Unknown,False,Tunde Adeyemi,"day_rate_missing,role_filled_from_crew_roster"
1730,BK-01268,CR-00104,2023-05-26,10.0,Art Director,117000.0,False,Ngozi Okafor,No issues
1731,BK-01268,CR-00045,2023-05-25,9.0,Gaffer,104000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1732,BK-01268,CR-00045,2023-05-26,6.0,Gaffer,156000.0,False,Ngozi Okafor,No issues
1733,BK-01269,CR-00132,2023-05-27,9.0,Director of Photography,330000.0,False,Unknown,role_filled_from_crew_roster
1734,BK-01269,CR-00069,2023-05-27,10.0,Gaffer,90000.0,False,Tunde Adeyemi,No issues
1735,BK-01269,CR-00128,2023-05-27,8.0,Director of Photography,286000.0,False,Ngozi Okafor,No issues
1736,BK-01269,CR-00045,2023-05-27,8.0,Gaffer,156000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1737,BK-01270,CR-00044,2023-05-28,Unknown,Camera Operator,Unknown,True,Ngozi Okafor,"hours_worked_26h_impossible_blanked,day_rate_missing"
1738,BK-01270,CR-00087,2023-05-28,6.0,Director of Photography,364500.0,False,Ops Manager,No issues
1739,BK-01270,CR-00080,2023-05-28,8.0,Grip,27000.0,False,Ngozi Okafor,role_filled_from_crew_roster
1740,BK-01270,CR-00035,2023-05-28,Unknown,Art Director,115000.0,False,Tunde Adeyemi,"hours_missing,role_filled_from_crew_roster"
1741,BK-01270,CR-00135,2023-05-28,8.0,Director of Photography,443000.0,False,Ngozi Okafor,No issues
1742,BK-01270,CR-00121,2023-05-28,12.0,Art Director,153000.0,False,Ops Manager,No issues
1743,BK-01271,CR-00069,2023-05-28,9.0,Gaffer,45000.0,False,Unknown,No issues
1744,BK-01271,CR-00089,2023-05-28,6.0,Art Director,63500.0,False,Tunde Adeyemi,No issues
1745,BK-01271,CR-00040,2023-05-28,8.0,Gaffer,102000.0,False,Ngozi Okafor,No issues
1746,BK-01272,CR-00093,2023-05-28,Unknown,Drone Operator,99500.0,False,Tunde Adeyemi,hours_missing
1747,BK-01272,CR-00093,2023-05-29,8.0,Drone Operator,298500.0,False,Tunde Adeyemi,No issues
1748,BK-01272,CR-00037,2023-05-28,10.0,Production Assistant,32000.0,False,Tunde Adeyemi,No issues
1749,BK-01272,CR-00037,2023-05-29,Unknown,Production Assistant,32000.0,False,Ngozi Okafor,hours_missing
1750,BK-01272,CR-00049,2023-05-28,8.0,Production Assistant,27000.0,False,Tunde Adeyemi,No issues
1751,BK-01272,CR-00049,2023-05-29,12.0,Production Assistant,40500.0,False,Ngozi Okafor,No issues
1752,BK-01272,CR-00090,2023-05-28,9.0,Production Assistant,Unknown,False,Unknown,day_rate_missing
1753,BK-01272,CR-00090,2023-05-29,8.0,Production Assistant,27000.0,False,Ngozi Okafor,No issues
1754,BK-01272,CR-00092,2023-05-28,9.0,Drone Operator,141000.0,False,Ngozi Okafor,No issues
1755,BK-01272,CR-00092,2023-05-29,12.0,Drone Operator,70500.0,False,Ngozi Okafor,No issues
1756,BK-01272,CR-00009,2023-05-28,10.0,Drone Operator,142000.0,False,Ops Manager,No issues
1757,BK-01272,CR-00009,2023-05-29,8.0,Drone Operator,142000.0,False,Ngozi Okafor,No issues
1758,BK-01272,CR-00031,2023-05-28,8.0,Grip,87000.0,False,Unknown,No issues
1760,BK-01272,CR-00075,2023-05-28,8.0,Grip,40500.0,False,Tunde Adeyemi,No issues
1761,BK-01272,CR-00075,2023-05-29,12.0,Grip,40500.0,False,Tunde Adeyemi,No issues
1762,BK-01273,CR-00021,2023-05-28,10.0,Editor,Unknown,False,Tunde Adeyemi,day_rate_missing
1763,BK-01273,CR-00052,2023-05-28,9.0,Sound Recordist,115000.0,False,Unknown,No issues
1764,BK-01273,CR-00017,2023-05-28,12.0,Editor,178000.0,False,Ngozi Okafor,No issues
1765,BK-01273,CR-00089,2023-05-28,9.0,Art Director,63500.0,False,Unknown,role_filled_from_crew_roster
1766,BK-01273,CR-00049,2023-05-28,Unknown,Production Assistant,40500.0,False,Ngozi Okafor,hours_missing
1767,BK-01274,CR-00057,2023-05-28,6.0,Colorist,133500.0,False,Unknown,No issues
1768,BK-01274,CR-00013,2023-05-28,12.0,Director of Photography,Unknown,False,Ngozi Okafor,day_rate_missing
1769,BK-01274,CR-00117,2023-05-28,Unknown,Editor,132000.0,False,Ngozi Okafor,hours_missing
1770,BK-01274,CR-00128,2023-05-28,14.0,Director of Photography,286000.0,True,Ngozi Okafor,hours_above_12h_cap
1771,BK-01274,CR-00103,2023-05-28,9.0,Sound Recordist,Unknown,False,Unknown,"day_rate_missing,role_filled_from_crew_roster"
1772,BK-01275,CR-00053,2023-05-28,8.0,Colorist,204000.0,False,Ngozi Okafor,No issues
1773,BK-01275,CR-00037,2023-05-28,14.0,Production Assistant,48000.0,True,Ops Manager,hours_above_12h_cap
1774,BK-01275,CR-00084,2023-05-28,10.0,Editor,165000.0,False,Ngozi Okafor,No issues
1775,BK-01275,CR-00101,2023-05-28,8.0,Drone Operator,282000.0,False,Ngozi Okafor,No issues
1776,BK-01276,CR-00084,2023-05-30,8.0,Editor,165000.0,False,Ngozi Okafor,No issues
1777,BK-01276,CR-00014,2023-05-30,10.0,Gaffer,130000.0,False,Ops Manager,No issues
1778,BK-01276,CR-00038,2023-05-30,6.0,Art Director,137000.0,False,Ngozi Okafor,No issues
1779,BK-01277,CR-00037,2023-05-30,6.0,Production Assistant,16000.0,False,Ngozi Okafor,No issues
1780,BK-01277,CR-00037,2023-05-31,9.0,Production Assistant,16000.0,False,Unknown,No issues
1782,BK-01277,CR-00105,2023-05-31,12.0,Gaffer,36000.0,False,Tunde Adeyemi,No issues
1783,BK-01277,CR-00061,2023-05-30,Unknown,Director of Photography,205000.0,True,Ngozi Okafor,hours_worked_26h_impossible_blanked
1784,BK-01277,CR-00061,2023-05-31,14.0,Director of Photography,410000.0,True,Ngozi Okafor,hours_above_12h_cap
1785,BK-01277,CR-00053,2023-05-30,14.0,Colorist,204000.0,True,Ngozi Okafor,hours_above_12h_cap
1786,BK-01277,CR-00053,2023-05-31,12.0,Colorist,102000.0,False,Tunde Adeyemi,No issues
1787,BK-01277,CR-00046,2023-05-30,10.0,Director of Photography,368000.0,False,Unknown,No issues
1788,BK-01277,CR-00046,2023-05-31,8.0,Director of Photography,184000.0,False,Ops Manager,No issues
1789,BK-01277,CR-00136,2023-05-30,9.0,Camera Operator,229500.0,False,Ops Manager,No issues
1790,BK-01277,CR-00136,2023-05-31,10.0,Camera Operator,76500.0,False,Ngozi Okafor,No issues
1791,BK-01277,CR-00028,2023-05-30,12.0,Colorist,287000.0,False,Ngozi Okafor,No issues
1792,BK-01277,CR-00028,2023-05-31,12.0,Colorist,143500.0,False,Ngozi Okafor,No issues
1793,BK-01277,CR-00055,2023-05-30,9.0,Grip,96000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1794,BK-01277,CR-00055,2023-05-31,9.0,Grip,64000.0,False,Tunde Adeyemi,No issues
1795,BK-01278,CR-00097,2023-05-30,8.0,Editor,162000.0,False,Tunde Adeyemi,No issues
1796,BK-01278,CR-00042,2023-05-30,12.0,Director of Photography,169500.0,False,Ops Manager,No issues
1797,BK-01279,CR-00086,2023-05-31,9.0,Director of Photography,199000.0,False,Tunde Adeyemi,No issues
1798,BK-01279,CR-00086,2023-06-01,12.0,Director of Photography,199000.0,False,Ngozi Okafor,No issues
1799,BK-01279,CR-00092,2023-05-31,10.0,Drone Operator,70500.0,False,Unknown,No issues
1800,BK-01279,CR-00092,2023-06-01,Unknown,Drone Operator,141000.0,False,Unknown,hours_missing
1801,BK-01279,CR-00103,2023-05-31,6.0,Sound Recordist,187500.0,False,Unknown,No issues
1802,BK-01279,CR-00103,2023-06-01,12.0,Sound Recordist,125000.0,False,Tunde Adeyemi,No issues
1803,BK-01280,CR-00042,2023-05-31,10.0,Director of Photography,169500.0,False,Ngozi Okafor,No issues
1805,BK-01280,CR-00057,2023-05-31,8.0,Colorist,Unknown,False,Tunde Adeyemi,"day_rate_missing,role_filled_from_crew_roster"
1806,BK-01281,CR-00059,2023-05-31,9.0,Sound Recordist,134000.0,False,Tunde Adeyemi,No issues
1807,BK-01281,CR-00059,2023-06-01,8.0,Sound Recordist,134000.0,False,Unknown,No issues
1808,BK-01281,CR-00021,2023-05-31,9.0,Editor,60000.0,False,Ops Manager,No issues
1809,BK-01281,CR-00021,2023-06-01,8.0,Editor,120000.0,False,Ngozi Okafor,role_filled_from_crew_roster
1810,BK-01281,CR-00006,2023-05-31,8.0,Grip,66000.0,False,Ops Manager,No issues
1811,BK-01281,CR-00006,2023-06-01,10.0,Grip,66000.0,False,Unknown,No issues
1812,BK-01281,CR-00086,2023-05-31,9.0,Director of Photography,298500.0,False,Tunde Adeyemi,No issues
1813,BK-01281,CR-00086,2023-06-01,10.0,Director of Photography,199000.0,False,Ngozi Okafor,No issues
1814,BK-01282,CR-00073,2023-06-02,14.0,Drone Operator,184000.0,True,Tunde Adeyemi,hours_above_12h_cap
1815,BK-01282,CR-00073,2023-06-03,8.0,Drone Operator,184000.0,False,Ngozi Okafor,No issues
1816,BK-01282,CR-00140,2023-06-02,10.0,Colorist,117000.0,False,Tunde Adeyemi,No issues
1817,BK-01282,CR-00140,2023-06-03,10.0,Colorist,351000.0,False,Ngozi Okafor,role_filled_from_crew_roster
1818,BK-01282,CR-00133,2023-06-02,10.0,Director of Photography,355000.0,False,Ngozi Okafor,No issues
1819,BK-01282,CR-00133,2023-06-03,9.0,Director of Photography,177500.0,False,Ngozi Okafor,No issues
1820,BK-01282,CR-00060,2023-06-02,10.0,Colorist,154000.0,False,Ops Manager,No issues
1821,BK-01282,CR-00060,2023-06-03,9.0,Colorist,77000.0,False,Unknown,No issues
1822,BK-01284,CR-00138,2023-06-04,10.0,Gaffer,71000.0,False,Unknown,role_filled_from_crew_roster
1823,BK-01284,CR-00103,2023-06-04,9.0,Sound Recordist,125000.0,False,Ngozi Okafor,No issues
1824,BK-01284,CR-00036,2023-06-04,12.0,Sound Recordist,Unknown,False,Ngozi Okafor,day_rate_missing
1825,BK-01284,CR-00078,2023-06-04,8.0,Sound Recordist,63500.0,False,Tunde Adeyemi,No issues
1826,BK-01284,CR-00050,2023-06-04,12.0,Director of Photography,261000.0,False,Unknown,No issues
1827,BK-01285,CR-00024,2023-06-04,8.0,Editor,185000.0,False,Ngozi Okafor,No issues
1828,BK-01285,CR-00115,2023-06-04,9.0,Editor,176000.0,False,Unknown,No issues
1829,BK-01285,CR-00099,2023-06-04,12.0,Grip,48000.0,False,Tunde Adeyemi,No issues
1830,BK-01285,CR-00033,2023-06-04,14.0,Art Director,202500.0,True,Tunde Adeyemi,hours_above_12h_cap
1831,BK-01286,CR-00106,2023-06-04,8.0,Editor,144000.0,False,Unknown,No issues
1832,BK-01286,CR-00106,2023-06-05,8.0,Editor,144000.0,False,Unknown,No issues
1833,BK-01286,CR-00115,2023-06-04,10.0,Editor,264000.0,False,Tunde Adeyemi,No issues
1834,BK-01286,CR-00115,2023-06-05,6.0,Editor,Unknown,False,Unknown,day_rate_missing
1835,BK-01286,CR-00014,2023-06-04,12.0,Gaffer,65000.0,False,Ngozi Okafor,No issues
1836,BK-01286,CR-00014,2023-06-05,9.0,Gaffer,65000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1837,BK-01286,CR-00021,2023-06-04,8.0,Editor,60000.0,False,Ops Manager,No issues
1838,BK-01286,CR-00021,2023-06-05,Unknown,Editor,60000.0,True,Ngozi Okafor,hours_missing
1839,BK-01287,CR-00139,2023-06-04,8.0,Director of Photography,364500.0,False,Unknown,No issues
1840,BK-01287,CR-00078,2023-06-04,10.0,Sound Recordist,127000.0,False,Ops Manager,No issues
1841,BK-01287,CR-00040,2023-06-04,8.0,Gaffer,102000.0,False,Ops Manager,No issues
1842,BK-01287,CR-00095,2023-06-04,10.0,Colorist,281000.0,False,Ops Manager,No issues
1843,BK-01287,CR-00089,2023-06-04,10.0,Art Director,63500.0,False,Ngozi Okafor,No issues
1844,BK-01288,CR-00076,2023-06-04,12.0,Editor,212000.0,False,Ops Manager,No issues
1845,BK-01288,CR-00018,2023-06-04,Unknown,Drone Operator,230000.0,False,Tunde Adeyemi,hours_missing
1846,BK-01288,CR-00091,2023-06-04,8.0,Drone Operator,238000.0,False,Ops Manager,No issues
1847,BK-01288,CR-00039,2023-06-04,12.0,Editor,215000.0,False,Ops Manager,No issues
1848,BK-01288,CR-00005,2023-06-04,10.0,Editor,149000.0,False,Tunde Adeyemi,No issues
1849,BK-01289,CR-00036,2023-06-04,Unknown,Sound Recordist,106000.0,True,Unknown,hours_worked_26h_impossible_blanked
1850,BK-01289,CR-00036,2023-06-05,9.0,Sound Recordist,Unknown,False,Ngozi Okafor,day_rate_missing
1851,BK-01289,CR-00036,2023-06-06,10.0,Sound Recordist,106000.0,False,Ngozi Okafor,No issues
1852,BK-01289,CR-00036,2023-06-07,6.0,Sound Recordist,159000.0,False,Tunde Adeyemi,No issues
1853,BK-01289,CR-00132,2023-06-04,9.0,Director of Photography,220000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1854,BK-01289,CR-00132,2023-06-05,8.0,Director of Photography,220000.0,False,Tunde Adeyemi,No issues
1855,BK-01289,CR-00132,2023-06-06,9.0,Director of Photography,330000.0,False,Ngozi Okafor,No issues
1856,BK-01289,CR-00132,2023-06-07,8.0,Director of Photography,220000.0,False,Unknown,No issues
1857,BK-01289,CR-00017,2023-06-04,12.0,Editor,178000.0,False,Ngozi Okafor,No issues
1858,BK-01289,CR-00017,2023-06-05,9.0,Editor,178000.0,False,Unknown,No issues
1859,BK-01289,CR-00017,2023-06-06,10.0,Editor,178000.0,False,Tunde Adeyemi,No issues
1860,BK-01289,CR-00017,2023-06-07,12.0,Editor,178000.0,False,Ngozi Okafor,No issues
1861,BK-01289,CR-00026,2023-06-04,8.0,Gaffer,213000.0,False,Tunde Adeyemi,No issues
1862,BK-01289,CR-00026,2023-06-05,14.0,Gaffer,213000.0,True,Tunde Adeyemi,hours_above_12h_cap
1863,BK-01289,CR-00026,2023-06-06,Unknown,Gaffer,142000.0,False,Ngozi Okafor,hours_missing
1864,BK-01289,CR-00026,2023-06-07,9.0,Gaffer,142000.0,False,Ngozi Okafor,No issues
1865,BK-01289,CR-00045,2023-06-04,14.0,Gaffer,104000.0,True,Ops Manager,hours_above_12h_cap
1866,BK-01289,CR-00045,2023-06-05,9.0,Gaffer,104000.0,False,Ops Manager,role_filled_from_crew_roster
1867,BK-01289,CR-00045,2023-06-06,10.0,Gaffer,Unknown,False,Tunde Adeyemi,day_rate_missing
1868,BK-01289,CR-00045,2023-06-07,Unknown,Gaffer,104000.0,False,Tunde Adeyemi,hours_missing
1869,BK-01290,CR-00002,2023-06-05,9.0,Grip,76000.0,False,Tunde Adeyemi,No issues
1870,BK-01290,CR-00002,2023-06-06,9.0,Grip,114000.0,False,Tunde Adeyemi,No issues
1871,BK-01290,CR-00002,2023-06-07,8.0,Grip,76000.0,False,Tunde Adeyemi,No issues
1872,BK-01290,CR-00002,2023-06-08,9.0,Grip,38000.0,False,Ngozi Okafor,No issues
1873,BK-01290,CR-00002,2023-06-09,12.0,Grip,38000.0,False,Ngozi Okafor,No issues
1874,BK-01290,CR-00032,2023-06-05,9.0,Production Assistant,48000.0,False,Ngozi Okafor,No issues
1875,BK-01290,CR-00032,2023-06-06,6.0,Production Assistant,32000.0,False,Tunde Adeyemi,No issues
1876,BK-01290,CR-00032,2023-06-07,12.0,Production Assistant,32000.0,False,Ops Manager,No issues
1877,BK-01290,CR-00032,2023-06-08,6.0,Production Assistant,32000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1878,BK-01290,CR-00032,2023-06-09,10.0,Production Assistant,16000.0,False,Tunde Adeyemi,No issues
1879,BK-01290,CR-00009,2023-06-05,12.0,Drone Operator,142000.0,False,Ngozi Okafor,No issues
1880,BK-01290,CR-00009,2023-06-06,10.0,Drone Operator,71000.0,False,Ngozi Okafor,No issues
1881,BK-01290,CR-00009,2023-06-07,6.0,Drone Operator,Unknown,False,Tunde Adeyemi,day_rate_missing
1882,BK-01290,CR-00009,2023-06-08,8.0,Drone Operator,Unknown,False,Ngozi Okafor,day_rate_missing
1883,BK-01290,CR-00009,2023-06-09,10.0,Drone Operator,142000.0,False,Ngozi Okafor,No issues
1884,BK-01290,CR-00117,2023-06-05,8.0,Editor,66000.0,False,Unknown,No issues
1885,BK-01290,CR-00117,2023-06-06,9.0,Editor,198000.0,False,Tunde Adeyemi,No issues
1886,BK-01290,CR-00117,2023-06-07,8.0,Editor,132000.0,False,Ops Manager,No issues
1887,BK-01290,CR-00117,2023-06-08,14.0,Editor,Unknown,True,Ops Manager,"hours_above_12h_cap,day_rate_missing"
1888,BK-01290,CR-00117,2023-06-09,8.0,Editor,198000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1889,BK-01290,CR-00005,2023-06-05,9.0,Editor,223500.0,False,Ngozi Okafor,No issues
1890,BK-01290,CR-00005,2023-06-06,10.0,Editor,74500.0,False,Ngozi Okafor,No issues
1891,BK-01290,CR-00005,2023-06-07,12.0,Editor,149000.0,False,Tunde Adeyemi,No issues
1892,BK-01290,CR-00005,2023-06-08,14.0,Editor,149000.0,True,Tunde Adeyemi,hours_above_12h_cap
1893,BK-01290,CR-00005,2023-06-09,9.0,Editor,149000.0,False,Ops Manager,No issues
1894,BK-01290,CR-00097,2023-06-05,8.0,Editor,108000.0,False,Unknown,No issues
1895,BK-01290,CR-00097,2023-06-06,10.0,Editor,Unknown,False,Unknown,day_rate_missing
1896,BK-01290,CR-00097,2023-06-07,8.0,Editor,108000.0,False,Ngozi Okafor,role_filled_from_crew_roster
1897,BK-01290,CR-00097,2023-06-08,8.0,Editor,108000.0,False,Ngozi Okafor,No issues
1898,BK-01290,CR-00097,2023-06-09,8.0,Editor,108000.0,False,Unknown,No issues
1899,BK-01290,CR-00089,2023-06-05,10.0,Art Director,127000.0,False,Tunde Adeyemi,No issues
1900,BK-01290,CR-00089,2023-06-06,8.0,Art Director,127000.0,False,Tunde Adeyemi,No issues
1901,BK-01290,CR-00089,2023-06-07,6.0,Art Director,63500.0,False,Ngozi Okafor,No issues
1902,BK-01290,CR-00089,2023-06-08,10.0,Art Director,63500.0,False,Ngozi Okafor,role_filled_from_crew_roster
1903,BK-01290,CR-00089,2023-06-09,8.0,Art Director,63500.0,False,Tunde Adeyemi,No issues
1904,BK-01290,CR-00080,2023-06-05,8.0,Grip,54000.0,False,Unknown,No issues
1905,BK-01290,CR-00080,2023-06-06,10.0,Grip,81000.0,False,Tunde Adeyemi,No issues
1906,BK-01290,CR-00080,2023-06-07,14.0,Grip,27000.0,True,Tunde Adeyemi,hours_above_12h_cap
1907,BK-01290,CR-00080,2023-06-08,8.0,Grip,81000.0,False,Ngozi Okafor,No issues
1908,BK-01290,CR-00080,2023-06-09,12.0,Grip,81000.0,False,Ngozi Okafor,No issues
1909,BK-01291,CR-00009,2023-06-06,10.0,Drone Operator,71000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1910,BK-01291,CR-00009,2023-06-07,10.0,Drone Operator,142000.0,False,Ops Manager,No issues
1911,BK-01291,CR-00009,2023-06-08,10.0,Drone Operator,213000.0,False,Ops Manager,No issues
1912,BK-01291,CR-00009,2023-06-09,12.0,Drone Operator,142000.0,False,Ngozi Okafor,No issues
1913,BK-01291,CR-00104,2023-06-06,8.0,Art Director,117000.0,False,Tunde Adeyemi,No issues
1914,BK-01291,CR-00104,2023-06-07,8.0,Art Director,58500.0,False,Unknown,role_filled_from_crew_roster
1915,BK-01291,CR-00104,2023-06-08,12.0,Art Director,175500.0,False,Ops Manager,No issues
1916,BK-01291,CR-00104,2023-06-09,8.0,Art Director,58500.0,False,Ngozi Okafor,No issues
1917,BK-01291,CR-00019,2023-06-06,12.0,Camera Operator,Unknown,False,Ngozi Okafor,"day_rate_missing,role_filled_from_crew_roster"
1918,BK-01291,CR-00019,2023-06-07,14.0,Camera Operator,175000.0,True,Unknown,hours_above_12h_cap
1919,BK-01291,CR-00019,2023-06-08,10.0,Camera Operator,262500.0,False,Ops Manager,No issues
1920,BK-01291,CR-00019,2023-06-09,12.0,Camera Operator,175000.0,False,Ngozi Okafor,No issues
1921,BK-01291,CR-00138,2023-06-06,10.0,Gaffer,142000.0,False,Ngozi Okafor,No issues
1922,BK-01291,CR-00138,2023-06-07,8.0,Gaffer,71000.0,False,Ngozi Okafor,role_filled_from_crew_roster
1923,BK-01291,CR-00138,2023-06-08,10.0,Gaffer,142000.0,False,Tunde Adeyemi,No issues
1924,BK-01291,CR-00138,2023-06-09,12.0,Gaffer,213000.0,False,Tunde Adeyemi,No issues
1925,BK-01291,CR-00094,2023-06-06,6.0,Editor,261000.0,False,Tunde Adeyemi,No issues
1926,BK-01291,CR-00094,2023-06-07,9.0,Editor,87000.0,False,Ops Manager,No issues
1927,BK-01291,CR-00094,2023-06-08,8.0,Editor,261000.0,False,Ngozi Okafor,No issues
1928,BK-01291,CR-00094,2023-06-09,8.0,Editor,87000.0,False,Tunde Adeyemi,No issues
1929,BK-01292,CR-00135,2023-06-06,8.0,Director of Photography,221500.0,False,Ngozi Okafor,No issues
1930,BK-01292,CR-00135,2023-06-07,Unknown,Director of Photography,221500.0,False,Ngozi Okafor,hours_missing
1931,BK-01292,CR-00135,2023-06-08,8.0,Director of Photography,443000.0,False,Ngozi Okafor,No issues
1932,BK-01292,CR-00135,2023-06-09,6.0,Director of Photography,443000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
1933,BK-01292,CR-00008,2023-06-06,8.0,Art Director,63000.0,False,Tunde Adeyemi,No issues
